barcode,id,label,iiif,filename
Z203220900,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z203220900/00008/25,69,1041,1344/full/0/native.jpg",Z203220900_00008_page8_01.jpg
Z203220900,00352,page352,"https://iiif.onb.ac.at/images/ABO/Z203220900/00352/0,0,1111,1883/full/0/native.jpg",Z203220900_00352_page352_01.jpg
Z203220900,00145,page145,"https://iiif.onb.ac.at/images/ABO/Z203220900/00145/63,111,1020,1735/full/0/native.jpg",Z203220900_00145_page145_01.jpg
Z203220900,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z203220900/00012/74,565,201,177/full/0/native.jpg",Z203220900_00012_page12_01.jpg
Z203220900,00239,page239,"https://iiif.onb.ac.at/images/ABO/Z203220900/00239/21,109,1031,1750/full/0/native.jpg",Z203220900_00239_page239_01.jpg
Z203220900,00289,page289,"https://iiif.onb.ac.at/images/ABO/Z203220900/00289/271,43,840,1543/full/0/native.jpg",Z203220900_00289_page289_01.jpg
Z203220900,00353,page353,"https://iiif.onb.ac.at/images/ABO/Z203220900/00353/0,0,1066,1875/full/0/native.jpg",Z203220900_00353_page353_01.jpg
Z203220900,00037,page37,"https://iiif.onb.ac.at/images/ABO/Z203220900/00037/0,101,1056,1783/full/0/native.jpg",Z203220900_00037_page37_01.jpg
Z203220900,00010,page10,"https://iiif.onb.ac.at/images/ABO/Z203220900/00010/377,469,280,285/full/0/native.jpg",Z203220900_00010_page10_01.jpg
Z203225107,00094,page94,"https://iiif.onb.ac.at/images/ABO/Z203225107/00094/481,633,256,168/full/0/native.jpg",Z203225107_00094_page94_01.jpg
Z203225107,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z203225107/00003/43,744,218,254/full/0/native.jpg",Z203225107_00003_page3_01.jpg
Z20322520X,00141,page141,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00141/304,10,1594,1481/full/0/native.jpg",Z20322520X_00141_page141_01.jpg
Z20322520X,00143,page143,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00143/222,16,1682,1507/full/0/native.jpg",Z20322520X_00143_page143_01.jpg
Z20322520X,00087,page87,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00087/997,37,1293,1382/full/0/native.jpg",Z20322520X_00087_page87_01.jpg
Z20322520X,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00003/7,125,851,1400/full/0/native.jpg",Z20322520X_00003_page3_01.jpg
Z20322520X,00139,page139,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00139/625,6,1334,1465/full/0/native.jpg",Z20322520X_00139_page139_01.jpg
Z20322520X,00109,page109,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00109/715,34,1325,1446/full/0/native.jpg",Z20322520X_00109_page109_01.jpg
Z20322520X,00083,page83,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00083/939,30,1358,1399/full/0/native.jpg",Z20322520X_00083_page83_01.jpg
Z20322520X,00089,page89,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00089/980,46,1315,1396/full/0/native.jpg",Z20322520X_00089_page89_01.jpg
Z20322520X,00091,page91,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00091/968,61,1268,1425/full/0/native.jpg",Z20322520X_00091_page91_01.jpg
Z20322520X,00101,page101,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00101/761,53,1427,1530/full/0/native.jpg",Z20322520X_00101_page101_01.jpg
Z20322520X,00111,page111,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00111/881,32,1344,1404/full/0/native.jpg",Z20322520X_00111_page111_01.jpg
Z20322520X,00099,page99,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00099/690,61,1455,1513/full/0/native.jpg",Z20322520X_00099_page99_01.jpg
Z20322520X,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00002/16,44,909,1151/full/0/native.jpg",Z20322520X_00002_page2_01.jpg
Z20322520X,00093,page93,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00093/922,50,1280,1465/full/0/native.jpg",Z20322520X_00093_page93_01.jpg
Z20322520X,00145,page145,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00145/82,5,1843,1495/full/0/native.jpg",Z20322520X_00145_page145_01.jpg
Z20322520X,00095,page95,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00095/353,1156,245,172/full/0/native.jpg",Z20322520X_00095_page95_01.jpg
Z20322520X,00095,page95,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00095/894,44,1260,1425/full/0/native.jpg",Z20322520X_00095_page95_02.jpg
Z20322520X,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00007/76,504,223,249/full/0/native.jpg",Z20322520X_00007_page7_01.jpg
Z20322520X,00105,page105,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00105/804,28,1324,1478/full/0/native.jpg",Z20322520X_00105_page105_01.jpg
Z20322520X,00097,page97,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00097/834,59,1370,1526/full/0/native.jpg",Z20322520X_00097_page97_01.jpg
Z20322520X,00085,page85,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00085/998,38,1292,1384/full/0/native.jpg",Z20322520X_00085_page85_01.jpg
Z20322520X,00201,page201,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00201/0,43,1143,1419/full/0/native.jpg",Z20322520X_00201_page201_01.jpg
Z20322520X,00639,page639,"https://iiif.onb.ac.at/images/ABO/Z20322520X/00639/7,35,1065,1429/full/0/native.jpg",Z20322520X_00639_page639_01.jpg
Z203393302,00891,page891,"https://iiif.onb.ac.at/images/ABO/Z203393302/00891/151,977,1284,1001/full/0/native.jpg",Z203393302_00891_page891_01.jpg
Z203393302,00281,page281,"https://iiif.onb.ac.at/images/ABO/Z203393302/00281/136,749,253,247/full/0/native.jpg",Z203393302_00281_page281_01.jpg
Z203393302,00840,page840,"https://iiif.onb.ac.at/images/ABO/Z203393302/00840/873,1908,329,204/full/0/native.jpg",Z203393302_00840_page840_01.jpg
Z203393302,00620,page620,"https://iiif.onb.ac.at/images/ABO/Z203393302/00620/383,1471,242,255/full/0/native.jpg",Z203393302_00620_page620_01.jpg
Z203393302,00315,page315,"https://iiif.onb.ac.at/images/ABO/Z203393302/00315/360,1556,840,300/full/0/native.jpg",Z203393302_00315_page315_01.jpg
Z203393302,00242,page242,"https://iiif.onb.ac.at/images/ABO/Z203393302/00242/431,551,247,262/full/0/native.jpg",Z203393302_00242_page242_01.jpg
Z203393302,00766,page766,"https://iiif.onb.ac.at/images/ABO/Z203393302/00766/498,376,1120,915/full/0/native.jpg",Z203393302_00766_page766_01.jpg
Z203393302,00624,page624,"https://iiif.onb.ac.at/images/ABO/Z203393302/00624/456,467,238,230/full/0/native.jpg",Z203393302_00624_page624_01.jpg
Z203393302,00330,page330,"https://iiif.onb.ac.at/images/ABO/Z203393302/00330/385,1213,1281,705/full/0/native.jpg",Z203393302_00330_page330_01.jpg
Z203393302,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z203393302/00005/104,1505,369,382/full/0/native.jpg",Z203393302_00005_page5_01.jpg
Z203393302,00591,page591,"https://iiif.onb.ac.at/images/ABO/Z203393302/00591/186,316,1288,993/full/0/native.jpg",Z203393302_00591_page591_01.jpg
Z203393302,00758,page758,"https://iiif.onb.ac.at/images/ABO/Z203393302/00758/474,387,1238,913/full/0/native.jpg",Z203393302_00758_page758_01.jpg
Z203393302,00364,page364,"https://iiif.onb.ac.at/images/ABO/Z203393302/00364/438,607,249,248/full/0/native.jpg",Z203393302_00364_page364_01.jpg
Z203393302,00696,page696,"https://iiif.onb.ac.at/images/ABO/Z203393302/00696/906,1776,306,178/full/0/native.jpg",Z203393302_00696_page696_01.jpg
Z203393302,00691,page691,"https://iiif.onb.ac.at/images/ABO/Z203393302/00691/178,343,1267,1009/full/0/native.jpg",Z203393302_00691_page691_01.jpg
Z203393302,00893,page893,"https://iiif.onb.ac.at/images/ABO/Z203393302/00893/272,395,976,990/full/0/native.jpg",Z203393302_00893_page893_01.jpg
Z203393302,00649,page649,"https://iiif.onb.ac.at/images/ABO/Z203393302/00649/72,87,2093,1446/full/0/native.jpg",Z203393302_00649_page649_01.jpg
Z203393302,00398,page398,"https://iiif.onb.ac.at/images/ABO/Z203393302/00398/825,1693,495,320/full/0/native.jpg",Z203393302_00398_page398_01.jpg
Z203393302,00465,page465,"https://iiif.onb.ac.at/images/ABO/Z203393302/00465/218,521,612,942/full/0/native.jpg",Z203393302_00465_page465_01.jpg
Z203393302,00901,page901,"https://iiif.onb.ac.at/images/ABO/Z203393302/00901/117,455,235,244/full/0/native.jpg",Z203393302_00901_page901_01.jpg
Z203393302,00650,page650,"https://iiif.onb.ac.at/images/ABO/Z203393302/00650/677,277,1048,1513/full/0/native.jpg",Z203393302_00650_page650_01.jpg
Z203393302,00183,page183,"https://iiif.onb.ac.at/images/ABO/Z203393302/00183/125,1028,235,235/full/0/native.jpg",Z203393302_00183_page183_01.jpg
Z203393302,00771,page771,"https://iiif.onb.ac.at/images/ABO/Z203393302/00771/330,586,823,1214/full/0/native.jpg",Z203393302_00771_page771_01.jpg
Z203393302,00132,page132,"https://iiif.onb.ac.at/images/ABO/Z203393302/00132/949,1882,228,126/full/0/native.jpg",Z203393302_00132_page132_01.jpg
Z203393302,00554,page554,"https://iiif.onb.ac.at/images/ABO/Z203393302/00554/401,452,224,231/full/0/native.jpg",Z203393302_00554_page554_01.jpg
Z203393302,00507,page507,"https://iiif.onb.ac.at/images/ABO/Z203393302/00507/638,1687,329,180/full/0/native.jpg",Z203393302_00507_page507_01.jpg
Z203393302,00595,page595,"https://iiif.onb.ac.at/images/ABO/Z203393302/00595/699,1819,332,169/full/0/native.jpg",Z203393302_00595_page595_01.jpg
Z203393302,00615,page615,"https://iiif.onb.ac.at/images/ABO/Z203393302/00615/214,1202,1218,835/full/0/native.jpg",Z203393302_00615_page615_01.jpg
Z203393302,00288,page288,"https://iiif.onb.ac.at/images/ABO/Z203393302/00288/464,1424,234,254/full/0/native.jpg",Z203393302_00288_page288_01.jpg
Z203393302,00248,page248,"https://iiif.onb.ac.at/images/ABO/Z203393302/00248/442,470,245,258/full/0/native.jpg",Z203393302_00248_page248_01.jpg
Z203393302,00146,page146,"https://iiif.onb.ac.at/images/ABO/Z203393302/00146/438,1187,1255,830/full/0/native.jpg",Z203393302_00146_page146_01.jpg
Z203393302,00727,page727,"https://iiif.onb.ac.at/images/ABO/Z203393302/00727/14,28,1447,2162/full/0/native.jpg",Z203393302_00727_page727_01.jpg
Z203393302,00116,page116,"https://iiif.onb.ac.at/images/ABO/Z203393302/00116/453,1225,1277,736/full/0/native.jpg",Z203393302_00116_page116_01.jpg
Z203393302,00545,page545,"https://iiif.onb.ac.at/images/ABO/Z203393302/00545/162,1504,248,263/full/0/native.jpg",Z203393302_00545_page545_01.jpg
Z203393302,00055,page55,"https://iiif.onb.ac.at/images/ABO/Z203393302/00055/113,383,245,234/full/0/native.jpg",Z203393302_00055_page55_01.jpg
Z203393302,00900,page900,"https://iiif.onb.ac.at/images/ABO/Z203393302/00900/571,414,1159,991/full/0/native.jpg",Z203393302_00900_page900_01.jpg
Z203393302,00755,page755,"https://iiif.onb.ac.at/images/ABO/Z203393302/00755/148,924,249,259/full/0/native.jpg",Z203393302_00755_page755_01.jpg
Z203393302,00301,page301,"https://iiif.onb.ac.at/images/ABO/Z203393302/00301/644,1834,237,123/full/0/native.jpg",Z203393302_00301_page301_01.jpg
Z203393302,00570,page570,"https://iiif.onb.ac.at/images/ABO/Z203393302/00570/616,285,814,1327/full/0/native.jpg",Z203393302_00570_page570_01.jpg
Z203393302,00882,page882,"https://iiif.onb.ac.at/images/ABO/Z203393302/00882/687,853,872,925/full/0/native.jpg",Z203393302_00882_page882_01.jpg
Z203393302,00773,page773,"https://iiif.onb.ac.at/images/ABO/Z203393302/00773/72,542,1504,773/full/0/native.jpg",Z203393302_00773_page773_01.jpg
Z203393302,00642,page642,"https://iiif.onb.ac.at/images/ABO/Z203393302/00642/373,1180,256,248/full/0/native.jpg",Z203393302_00642_page642_01.jpg
Z203393302,00468,page468,"https://iiif.onb.ac.at/images/ABO/Z203393302/00468/403,522,258,262/full/0/native.jpg",Z203393302_00468_page468_01.jpg
Z203393302,00605,page605,"https://iiif.onb.ac.at/images/ABO/Z203393302/00605/412,638,868,976/full/0/native.jpg",Z203393302_00605_page605_01.jpg
Z203393302,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z203393302/00009/323,370,817,1041/full/0/native.jpg",Z203393302_00009_page9_01.jpg
Z203393302,00572,page572,"https://iiif.onb.ac.at/images/ABO/Z203393302/00572/641,903,726,1015/full/0/native.jpg",Z203393302_00572_page572_01.jpg
Z203393302,00652,page652,"https://iiif.onb.ac.at/images/ABO/Z203393302/00652/788,1490,539,517/full/0/native.jpg",Z203393302_00652_page652_01.jpg
Z203393302,00332,page332,"https://iiif.onb.ac.at/images/ABO/Z203393302/00332/646,1609,832,303/full/0/native.jpg",Z203393302_00332_page332_01.jpg
Z203393302,00106,page106,"https://iiif.onb.ac.at/images/ABO/Z203393302/00106/651,839,797,1012/full/0/native.jpg",Z203393302_00106_page106_01.jpg
Z203393302,00780,page780,"https://iiif.onb.ac.at/images/ABO/Z203393302/00780/507,816,1185,945/full/0/native.jpg",Z203393302_00780_page780_01.jpg
Z203393302,00673,page673,"https://iiif.onb.ac.at/images/ABO/Z203393302/00673/124,743,1575,1017/full/0/native.jpg",Z203393302_00673_page673_01.jpg
Z203393302,00508,page508,"https://iiif.onb.ac.at/images/ABO/Z203393302/00508/386,502,262,269/full/0/native.jpg",Z203393302_00508_page508_01.jpg
Z203393302,00109,page109,"https://iiif.onb.ac.at/images/ABO/Z203393302/00109/58,301,1500,1571/full/0/native.jpg",Z203393302_00109_page109_01.jpg
Z203393302,00608,page608,"https://iiif.onb.ac.at/images/ABO/Z203393302/00608/395,1637,222,229/full/0/native.jpg",Z203393302_00608_page608_01.jpg
Z203393302,00296,page296,"https://iiif.onb.ac.at/images/ABO/Z203393302/00296/409,418,246,247/full/0/native.jpg",Z203393302_00296_page296_01.jpg
Z203393302,00529,page529,"https://iiif.onb.ac.at/images/ABO/Z203393302/00529/149,1766,233,227/full/0/native.jpg",Z203393302_00529_page529_01.jpg
Z203393302,00768,page768,"https://iiif.onb.ac.at/images/ABO/Z203393302/00768/620,819,852,994/full/0/native.jpg",Z203393302_00768_page768_01.jpg
Z203393302,00596,page596,"https://iiif.onb.ac.at/images/ABO/Z203393302/00596/387,471,253,257/full/0/native.jpg",Z203393302_00596_page596_01.jpg
Z203393302,00749,page749,"https://iiif.onb.ac.at/images/ABO/Z203393302/00749/57,55,1474,2131/full/0/native.jpg",Z203393302_00749_page749_01.jpg
Z203393302,00888,page888,"https://iiif.onb.ac.at/images/ABO/Z203393302/00888/704,333,704,972/full/0/native.jpg",Z203393302_00888_page888_01.jpg
Z203393302,00745,page745,"https://iiif.onb.ac.at/images/ABO/Z203393302/00745/137,665,1294,954/full/0/native.jpg",Z203393302_00745_page745_01.jpg
Z203393302,00930,page930,"https://iiif.onb.ac.at/images/ABO/Z203393302/00930/806,1819,388,246/full/0/native.jpg",Z203393302_00930_page930_01.jpg
Z203393302,00880,page880,"https://iiif.onb.ac.at/images/ABO/Z203393302/00880/644,424,805,971/full/0/native.jpg",Z203393302_00880_page880_01.jpg
Z203393302,00582,page582,"https://iiif.onb.ac.at/images/ABO/Z203393302/00582/404,561,259,269/full/0/native.jpg",Z203393302_00582_page582_01.jpg
Z203393302,00801,page801,"https://iiif.onb.ac.at/images/ABO/Z203393302/00801/115,411,1537,1267/full/0/native.jpg",Z203393302_00801_page801_01.jpg
Z203393302,00890,page890,"https://iiif.onb.ac.at/images/ABO/Z203393302/00890/482,663,1072,991/full/0/native.jpg",Z203393302_00890_page890_01.jpg
Z203393302,00128,page128,"https://iiif.onb.ac.at/images/ABO/Z203393302/00128/557,1186,1040,670/full/0/native.jpg",Z203393302_00128_page128_01.jpg
Z203393302,00774,page774,"https://iiif.onb.ac.at/images/ABO/Z203393302/00774/720,994,818,903/full/0/native.jpg",Z203393302_00774_page774_01.jpg
Z203393302,00805,page805,"https://iiif.onb.ac.at/images/ABO/Z203393302/00805/235,1128,1139,830/full/0/native.jpg",Z203393302_00805_page805_01.jpg
Z203393302,00295,page295,"https://iiif.onb.ac.at/images/ABO/Z203393302/00295/122,721,1331,1014/full/0/native.jpg",Z203393302_00295_page295_01.jpg
Z203393302,00521,page521,"https://iiif.onb.ac.at/images/ABO/Z203393302/00521/123,579,338,335/full/0/native.jpg",Z203393302_00521_page521_01.jpg
Z203393302,00841,page841,"https://iiif.onb.ac.at/images/ABO/Z203393302/00841/147,447,240,244/full/0/native.jpg",Z203393302_00841_page841_01.jpg
Z203393302,00899,page899,"https://iiif.onb.ac.at/images/ABO/Z203393302/00899/236,734,1134,983/full/0/native.jpg",Z203393302_00899_page899_01.jpg
Z203393302,00713,page713,"https://iiif.onb.ac.at/images/ABO/Z203393302/00713/30,41,1532,2158/full/0/native.jpg",Z203393302_00713_page713_01.jpg
Z203393302,00153,page153,"https://iiif.onb.ac.at/images/ABO/Z203393302/00153/155,1457,238,243/full/0/native.jpg",Z203393302_00153_page153_01.jpg
Z203393302,00693,page693,"https://iiif.onb.ac.at/images/ABO/Z203393302/00693/246,1061,1193,939/full/0/native.jpg",Z203393302_00693_page693_01.jpg
Z203393302,00788,page788,"https://iiif.onb.ac.at/images/ABO/Z203393302/00788/507,747,1189,1272/full/0/native.jpg",Z203393302_00788_page788_01.jpg
Z203393302,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z203393302/00002/961,2132,501,294/full/0/native.jpg",Z203393302_00002_page2_01.jpg
Z203393302,00831,page831,"https://iiif.onb.ac.at/images/ABO/Z203393302/00831/549,1479,500,329/full/0/native.jpg",Z203393302_00831_page831_01.jpg
Z203393302,00189,page189,"https://iiif.onb.ac.at/images/ABO/Z203393302/00189/149,736,239,243/full/0/native.jpg",Z203393302_00189_page189_01.jpg
Z203393302,00298,page298,"https://iiif.onb.ac.at/images/ABO/Z203393302/00298/682,300,869,1071/full/0/native.jpg",Z203393302_00298_page298_01.jpg
Z203393302,00785,page785,"https://iiif.onb.ac.at/images/ABO/Z203393302/00785/29,79,3285,1876/full/0/native.jpg",Z203393302_00785_page785_01.jpg
Z203393302,00355,page355,"https://iiif.onb.ac.at/images/ABO/Z203393302/00355/132,977,1312,878/full/0/native.jpg",Z203393302_00355_page355_01.jpg
Z203393302,00806,page806,"https://iiif.onb.ac.at/images/ABO/Z203393302/00806/512,539,1025,569/full/0/native.jpg",Z203393302_00806_page806_01.jpg
Z203393302,00789,page789,"https://iiif.onb.ac.at/images/ABO/Z203393302/00789/105,914,246,277/full/0/native.jpg",Z203393302_00789_page789_01.jpg
Z203393302,00463,page463,"https://iiif.onb.ac.at/images/ABO/Z203393302/00463/198,418,263,267/full/0/native.jpg",Z203393302_00463_page463_01.jpg
Z203393302,00875,page875,"https://iiif.onb.ac.at/images/ABO/Z203393302/00875/387,795,845,931/full/0/native.jpg",Z203393302_00875_page875_01.jpg
Z203393302,00600,page600,"https://iiif.onb.ac.at/images/ABO/Z203393302/00600/670,312,697,1327/full/0/native.jpg",Z203393302_00600_page600_01.jpg
Z203393302,00467,page467,"https://iiif.onb.ac.at/images/ABO/Z203393302/00467/592,1637,489,316/full/0/native.jpg",Z203393302_00467_page467_01.jpg
Z203393302,00961,page961,"https://iiif.onb.ac.at/images/ABO/Z203393302/00961/638,2081,480,281/full/0/native.jpg",Z203393302_00961_page961_01.jpg
Z203393302,00832,page832,"https://iiif.onb.ac.at/images/ABO/Z203393302/00832/406,444,252,258/full/0/native.jpg",Z203393302_00832_page832_01.jpg
Z203393302,00258,page258,"https://iiif.onb.ac.at/images/ABO/Z203393302/00258/416,466,247,259/full/0/native.jpg",Z203393302_00258_page258_01.jpg
Z203393302,00879,page879,"https://iiif.onb.ac.at/images/ABO/Z203393302/00879/275,856,1005,952/full/0/native.jpg",Z203393302_00879_page879_01.jpg
Z203393302,00333,page333,"https://iiif.onb.ac.at/images/ABO/Z203393302/00333/156,429,264,270/full/0/native.jpg",Z203393302_00333_page333_01.jpg
Z203393302,00237,page237,"https://iiif.onb.ac.at/images/ABO/Z203393302/00237/287,280,1202,810/full/0/native.jpg",Z203393302_00237_page237_01.jpg
Z203393302,00421,page421,"https://iiif.onb.ac.at/images/ABO/Z203393302/00421/630,1763,338,179/full/0/native.jpg",Z203393302_00421_page421_01.jpg
Z203393302,00898,page898,"https://iiif.onb.ac.at/images/ABO/Z203393302/00898/386,709,1219,992/full/0/native.jpg",Z203393302_00898_page898_01.jpg
Z203393302,00316,page316,"https://iiif.onb.ac.at/images/ABO/Z203393302/00316/410,434,257,254/full/0/native.jpg",Z203393302_00316_page316_01.jpg
Z203393302,00530,page530,"https://iiif.onb.ac.at/images/ABO/Z203393302/00530/579,1025,941,498/full/0/native.jpg",Z203393302_00530_page530_01.jpg
Z203393302,00201,page201,"https://iiif.onb.ac.at/images/ABO/Z203393302/00201/148,487,247,280/full/0/native.jpg",Z203393302_00201_page201_01.jpg
Z203393302,00246,page246,"https://iiif.onb.ac.at/images/ABO/Z203393302/00246/273,618,1526,1026/full/0/native.jpg",Z203393302_00246_page246_01.jpg
Z203393302,00435,page435,"https://iiif.onb.ac.at/images/ABO/Z203393302/00435/516,1247,582,484/full/0/native.jpg",Z203393302_00435_page435_01.jpg
Z205002705,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z205002705/00005/366,1057,333,323/full/0/native.jpg",Z205002705_00005_page5_01.jpg
Z205002705,00255,page255,"https://iiif.onb.ac.at/images/ABO/Z205002705/00255/215,24,954,1751/full/0/native.jpg",Z205002705_00255_page255_01.jpg
Z205002705,00292,page292,"https://iiif.onb.ac.at/images/ABO/Z205002705/00292/21,55,1202,1781/full/0/native.jpg",Z205002705_00292_page292_01.jpg
Z205002705,00173,page173,"https://iiif.onb.ac.at/images/ABO/Z205002705/00173/205,43,844,1680/full/0/native.jpg",Z205002705_00173_page173_01.jpg
Z205002705,00129,page129,"https://iiif.onb.ac.at/images/ABO/Z205002705/00129/108,24,955,1634/full/0/native.jpg",Z205002705_00129_page129_01.jpg
Z205002705,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z205002705/00003/27,41,1218,1802/full/0/native.jpg",Z205002705_00003_page3_01.jpg
Z205002705,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z205002705/00009/291,1346,499,309/full/0/native.jpg",Z205002705_00009_page9_01.jpg
Z205002705,00207,page207,"https://iiif.onb.ac.at/images/ABO/Z205002705/00207/68,25,1003,1704/full/0/native.jpg",Z205002705_00207_page207_01.jpg
Z205002705,00207,page207,"https://iiif.onb.ac.at/images/ABO/Z205002705/00207/409,954,632,748/full/0/native.jpg",Z205002705_00207_page207_02.jpg
Z205002705,00025,page25,"https://iiif.onb.ac.at/images/ABO/Z205002705/00025/17,787,237,223/full/0/native.jpg",Z205002705_00025_page25_01.jpg
Z205002705,00153,page153,"https://iiif.onb.ac.at/images/ABO/Z205002705/00153/132,64,950,1721/full/0/native.jpg",Z205002705_00153_page153_01.jpg
Z205002705,00221,page221,"https://iiif.onb.ac.at/images/ABO/Z205002705/00221/238,56,910,1686/full/0/native.jpg",Z205002705_00221_page221_01.jpg
Z205002705,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z205002705/00002/254,797,523,302/full/0/native.jpg",Z205002705_00002_page2_01.jpg
Z205002705,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z205002705/00008/369,373,276,279/full/0/native.jpg",Z205002705_00008_page8_01.jpg
Z205002705,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z205002705/00007/23,35,1092,1726/full/0/native.jpg",Z205002705_00007_page7_01.jpg
Z205002705,00291,page291,"https://iiif.onb.ac.at/images/ABO/Z205002705/00291/355,1055,334,320/full/0/native.jpg",Z205002705_00291_page291_01.jpg
Z205002705,00051,page51,"https://iiif.onb.ac.at/images/ABO/Z205002705/00051/33,53,969,1727/full/0/native.jpg",Z205002705_00051_page51_01.jpg
Z205002705,00023,page23,"https://iiif.onb.ac.at/images/ABO/Z205002705/00023/41,377,222,216/full/0/native.jpg",Z205002705_00023_page23_01.jpg
Z205002705,00237,page237,"https://iiif.onb.ac.at/images/ABO/Z205002705/00237/212,59,850,1706/full/0/native.jpg",Z205002705_00237_page237_01.jpg
Z205002705,00289,page289,"https://iiif.onb.ac.at/images/ABO/Z205002705/00289/157,1070,803,606/full/0/native.jpg",Z205002705_00289_page289_01.jpg
Z205002705,00011,page11,"https://iiif.onb.ac.at/images/ABO/Z205002705/00011/70,1237,329,334/full/0/native.jpg",Z205002705_00011_page11_01.jpg
Z205002705,00037,page37,"https://iiif.onb.ac.at/images/ABO/Z205002705/00037/70,0,1003,1785/full/0/native.jpg",Z205002705_00037_page37_01.jpg
Z205002705,00037,page37,"https://iiif.onb.ac.at/images/ABO/Z205002705/00037/124,53,909,943/full/0/native.jpg",Z205002705_00037_page37_02.jpg
Z205028706,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z205028706/00005/73,1144,293,278/full/0/native.jpg",Z205028706_00005_page5_01.jpg
Z205028706,00191,page191,"https://iiif.onb.ac.at/images/ABO/Z205028706/00191/0,61,856,1512/full/0/native.jpg",Z205028706_00191_page191_01.jpg
Z205028706,00055,page55,"https://iiif.onb.ac.at/images/ABO/Z205028706/00055/159,88,817,1402/full/0/native.jpg",Z205028706_00055_page55_01.jpg
Z205028706,00155,page155,"https://iiif.onb.ac.at/images/ABO/Z205028706/00155/232,714,585,310/full/0/native.jpg",Z205028706_00155_page155_01.jpg
Z205028706,00155,page155,"https://iiif.onb.ac.at/images/ABO/Z205028706/00155/201,393,671,318/full/0/native.jpg",Z205028706_00155_page155_02.jpg
Z205028706,00004,page4,"https://iiif.onb.ac.at/images/ABO/Z205028706/00004/333,648,393,315/full/0/native.jpg",Z205028706_00004_page4_01.jpg
Z205028809,00141,page141,"https://iiif.onb.ac.at/images/ABO/Z205028809/00141/35,57,941,1501/full/0/native.jpg",Z205028809_00141_page141_01.jpg
Z205028809,00141,page141,"https://iiif.onb.ac.at/images/ABO/Z205028809/00141/98,77,830,765/full/0/native.jpg",Z205028809_00141_page141_02.jpg
Z205028809,00143,page143,"https://iiif.onb.ac.at/images/ABO/Z205028809/00143/70,85,924,1430/full/0/native.jpg",Z205028809_00143_page143_01.jpg
Z205028809,00001,page1,"https://iiif.onb.ac.at/images/ABO/Z205028809/00001/0,13,708,1596/full/0/native.jpg",Z205028809_00001_page1_01.jpg
Z205028809,00257,page257,"https://iiif.onb.ac.at/images/ABO/Z205028809/00257/132,60,861,1422/full/0/native.jpg",Z205028809_00257_page257_01.jpg
Z205028809,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z205028809/00031/82,1019,357,347/full/0/native.jpg",Z205028809_00031_page31_01.jpg
Z205028809,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z205028809/00003/23,70,1096,1536/full/0/native.jpg",Z205028809_00003_page3_01.jpg
Z205028809,00259,page259,"https://iiif.onb.ac.at/images/ABO/Z205028809/00259/43,99,807,1398/full/0/native.jpg",Z205028809_00259_page259_01.jpg
Z205028809,00149,page149,"https://iiif.onb.ac.at/images/ABO/Z205028809/00149/177,291,769,1157/full/0/native.jpg",Z205028809_00149_page149_01.jpg
Z205028809,00243,page243,"https://iiif.onb.ac.at/images/ABO/Z205028809/00243/64,83,880,1380/full/0/native.jpg",Z205028809_00243_page243_01.jpg
Z205028809,00155,page155,"https://iiif.onb.ac.at/images/ABO/Z205028809/00155/31,301,910,1198/full/0/native.jpg",Z205028809_00155_page155_01.jpg
